Temperature,Cross,Cross_Region,Mother_Region,Father_Region,Cross_Population,Mother_Population,Father_Population,Cross_Line,Mother_Line,Father_Line,Cross_ID,Mother_ID,Father_ID,Plant_ID,Germination,Survival,Flowering,Leaves,Flowering_Time,Pollen_Total,Pollen_Viable,Event
9,Conspecific,CARXCAR,CAR ,CAR,1RZX1RZ,1RZ,1RZ,1RZ1X1RZ2,1RZ1,1RZ2,1RZ1_1X1RZ2_1,1RZ1_1,1RZ2_1,1RZ1_1X1RZ2_1_02,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX1RZ,1RZ,1RZ,1RZ1X1RZ3,1RZ1,1RZ3,1RZ1_2X1RZ3_1,1RZ1_2,1RZ3_1,1RZ1_2X1RZ3_1_05,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX1RZ,1RZ,1RZ,1RZ1X1RZ3,1RZ1,1RZ3,1RZ1_2X1RZ3_1,1RZ1_2,1RZ3_1,1RZ1_2X1RZ3_1_06,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ1X2SN1,1RZ1,2SN1,1RZ1_1X2SN1_1,1RZ1_1,2SN1_1,1RZ1_1X2SN1_1_06,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ1X2SN1,1RZ1,2SN1,1RZ1_1X2SN1_1,1RZ1_1,2SN1_1,1RZ1_1X2SN1_1_07,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ1X2SN1,1RZ1,2SN1,1RZ1_1X2SN1_1,1RZ1_1,2SN1_1,1RZ1_1X2SN1_1_08,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ1X2SN1,1RZ1,2SN1,1RZ1_1X2SN1_1,1RZ1_1,2SN1_1,1RZ1_1X2SN1_1_09,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ1X2SN2,1RZ1,2SN2,1RZ1_2X2SN2_1,1RZ1_2,2SN2_1,1RZ1_2X2SN2_1_07,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ1X2SN2,1RZ1,2SN2,1RZ1_2X2SN2_1,1RZ1_2,2SN2_1,1RZ1_2X2SN2_1_08,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ1X2SN2,1RZ1,2SN2,1RZ1_2X2SN2_1,1RZ1_2,2SN2_1,1RZ1_2X2SN2_1_09,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ1X2SN2,1RZ1,2SN2,1RZ1_2X2SN2_1,1RZ1_2,2SN2_1,1RZ1_2X2SN2_1_10,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX1RZ,1RZ,1RZ,1RZ2X1RZ1,1RZ2,1RZ1,1RZ2_1X1RZ1_1,1RZ2_1,1RZ1_1,1RZ2_1X1RZ1_1_02,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX1RZ,1RZ,1RZ,1RZ2X1RZ3,1RZ2,1RZ3,1RZ2_2X1RZ3_2,1RZ2_2,1RZ3_2,1RZ2_2X1RZ3_2_02,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ2X2SN1,1RZ2,2SN1,1RZ2_1X2SN1_2,1RZ2_1,2SN1_2,1RZ2_1X2SN1_2_04,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ2X2SN1,1RZ2,2SN1,1RZ2_1X2SN1_2,1RZ2_1,2SN1_2,1RZ2_1X2SN1_2_05,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ2X2SN2,1RZ2,2SN2,1RZ2_2X2SN2_2,1RZ2_2,2SN2_2,1RZ2_2X2SN2_2_05,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ2X2SN2,1RZ2,2SN2,1RZ2_2X2SN2_2,1RZ2_2,2SN2_2,1RZ2_2X2SN2_2_06,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ2X2SN2,1RZ2,2SN2,1RZ2_2X2SN2_2,1RZ2_2,2SN2_2,1RZ2_2X2SN2_2_07,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX1RZ,1RZ,1RZ,1RZ3X1RZ1,1RZ3,1RZ1,1RZ3_1X1RZ1_2,1RZ3_1,1RZ1_2,1RZ3_1X1RZ1_2_03,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ3X2SN1,1RZ3,2SN1,1RZ3_1X2SN1_1,1RZ3_1,2SN1_1,1RZ3_1X2SN1_1_04,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ3X2SN1,1RZ3,2SN1,1RZ3_1X2SN1_1,1RZ3_1,2SN1_1,1RZ3_1X2SN1_1_05,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ3X2SN2,1RZ3,2SN2,1RZ3_2X2SN2_2,1RZ3_2,2SN2_2,1RZ3_2X2SN2_2_05,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ3X2SN2,1RZ3,2SN2,1RZ3_2X2SN2_2,1RZ3_2,2SN2_2,1RZ3_2X2SN2_2_06,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ3X2SN2,1RZ3,2SN2,1RZ3_2X2SN2_2,1RZ3_2,2SN2_2,1RZ3_2X2SN2_2_07,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN1X1RZ1,2SN1,1RZ1,2SN1_1X1RZ1_1,2SN1_1,1RZ1_1,2SN1_1X1RZ1_1_07,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN1X1RZ1,2SN1,1RZ1,2SN1_1X1RZ1_1,2SN1_1,1RZ1_1,2SN1_1X1RZ1_1_08,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN1X1RZ1,2SN1,1RZ1,2SN1_1X1RZ1_1,2SN1_1,1RZ1_1,2SN1_1X1RZ1_1_09,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN1X1RZ1,2SN1,1RZ1,2SN1_1X1RZ1_1,2SN1_1,1RZ1_1,2SN1_1X1RZ1_1_10,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN1X1RZ2,2SN1,1RZ2,2SN1_2X1RZ2_1,2SN1_2,1RZ2_1,2SN1_2X1RZ2_1_06,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN1X1RZ2,2SN1,1RZ2,2SN1_2X1RZ2_1,2SN1_2,1RZ2_1,2SN1_2X1RZ2_1_07,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN1X1RZ2,2SN1,1RZ2,2SN1_2X1RZ2_1,2SN1_2,1RZ2_1,2SN1_2X1RZ2_1_08,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN1X2SN2,2SN1,2SN2,2SN1_1X2SN2_1,2SN1_1,2SN2_1,2SN1_1X2SN2_1_04,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN1X2SN2,2SN1,2SN2,2SN1_1X2SN2_1,2SN1_1,2SN2_1,2SN1_1X2SN2_1_05,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN1X2SN3,2SN1,2SN3,2SN1_2X2SN3_1,2SN1_2,2SN3_1,2SN1_2X2SN3_1_03,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN1X2SN3,2SN1,2SN3,2SN1_2X2SN3_1,2SN1_2,2SN3_1,2SN1_2X2SN3_1_04,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN2X1RZ1,2SN2,1RZ1,2SN2_1X1RZ1_2,2SN2_1,1RZ1_2,2SN2_1X1RZ1_2_05,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN2X1RZ1,2SN2,1RZ1,2SN2_1X1RZ1_2,2SN2_1,1RZ1_2,2SN2_1X1RZ1_2_06,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN2X1RZ1,2SN2,1RZ1,2SN2_1X1RZ1_2,2SN2_1,1RZ1_2,2SN2_1X1RZ1_2_07,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN2X1RZ2,2SN2,1RZ2,2SN2_2X1RZ2_2,2SN2_2,1RZ2_2,2SN2_2X1RZ2_2_05,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN2X1RZ2,2SN2,1RZ2,2SN2_2X1RZ2_2,2SN2_2,1RZ2_2,2SN2_2X1RZ2_2_06,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN2X1RZ2,2SN2,1RZ2,2SN2_2X1RZ2_2,2SN2_2,1RZ2_2,2SN2_2X1RZ2_2_07,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN2X2SN1,2SN2,2SN1,2SN2_1X2SN1_1,2SN2_1,2SN1_1,2SN2_1X2SN1_1_05,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN2X2SN1,2SN2,2SN1,2SN2_1X2SN1_1,2SN2_1,2SN1_1,2SN2_1X2SN1_1_06,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN2X2SN3,2SN2,2SN3,2SN2_2X2SN3_2,2SN2_2,2SN3_2,2SN2_2X2SN3_2_05,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN2X2SN3,2SN2,2SN3,2SN2_2X2SN3_2,2SN2_2,2SN3_2,2SN2_2X2SN3_2_06,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN2X2SN3,2SN2,2SN3,2SN2_2X2SN3_2,2SN2_2,2SN3_2,2SN2_2X2SN3_2_07,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN3X1RZ1,2SN3,1RZ1,2SN3_1X1RZ1_1,2SN3_1,1RZ1_1,2SN3_1X1RZ1_1_04,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN3X1RZ1,2SN3,1RZ1,2SN3_1X1RZ1_1,2SN3_1,1RZ1_1,2SN3_1X1RZ1_1_05,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN3X1RZ2,2SN3,1RZ2,2SN3_2X1RZ2_2,2SN3_2,1RZ2_2,2SN3_2X1RZ2_2_05,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN3X1RZ2,2SN3,1RZ2,2SN3_2X1RZ2_2,2SN3_2,1RZ2_2,2SN3_2X1RZ2_2_06,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN3X1RZ2,2SN3,1RZ2,2SN3_2X1RZ2_2,2SN3_2,1RZ2_2,2SN3_2X1RZ2_2_07,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN3X2SN1,2SN3,2SN1,2SN3_1X2SN1_2,2SN3_1,2SN1_2,2SN3_1X2SN1_2_08,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN3X2SN1,2SN3,2SN1,2SN3_1X2SN1_2,2SN3_1,2SN1_2,2SN3_1X2SN1_2_09,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN3X2SN1,2SN3,2SN1,2SN3_1X2SN1_2,2SN3_1,2SN1_2,2SN3_1X2SN1_2_10,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN3X2SN1,2SN3,2SN1,2SN3_1X2SN1_2,2SN3_1,2SN1_2,2SN3_1X2SN1_2_11,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN3X2SN1,2SN3,2SN1,2SN3_1X2SN1_2,2SN3_1,2SN1_2,2SN3_1X2SN1_2_12,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN3X2SN2,2SN3,2SN2,2SN3_2X2SN2_2,2SN3_2,2SN2_2,2SN3_2X2SN2_2_08,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN3X2SN2,2SN3,2SN2,2SN3_2X2SN2_2,2SN3_2,2SN2_2,2SN3_2X2SN2_2_09,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN3X2SN2,2SN3,2SN2,2SN3_2X2SN2_2,2SN3_2,2SN2_2,2SN3_2X2SN2_2_10,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN3X2SN2,2SN3,2SN2,2SN3_2X2SN2_2,2SN3_2,2SN2_2,2SN3_2X2SN2_2_11,1,0,NA,NA,NA,NA,NA,NA
9,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN3X2SN2,2SN3,2SN2,2SN3_2X2SN2_2,2SN3_2,2SN2_2,2SN3_2X2SN2_2_12,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ1X3KZ1,1RZ1,3KZ1,1RZ1_1X3KZ1_1,1RZ1_1,3KZ1_1,1RZ1_1X3KZ1_1_02,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ1X3KZ2,1RZ1,3KZ2,1RZ1_2X3KZ2_1,1RZ1_2,3KZ2_1,1RZ1_2X3KZ2_1_02,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,1RZX4SZ,1RZ,4SZ,1RZ1X4SZ1,1RZ1,4SZ1,1RZ1_1X4SZ1_1,1RZ1_1,4SZ1_1,1RZ1_1X4SZ1_1_05,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,1RZX4SZ,1RZ,4SZ,1RZ1X4SZ1,1RZ1,4SZ1,1RZ1_1X4SZ1_1,1RZ1_1,4SZ1_1,1RZ1_1X4SZ1_1_06,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,1RZX4SZ,1RZ,4SZ,1RZ1X4SZ2,1RZ1,4SZ2,1RZ1_2X4SZ2_1,1RZ1_2,4SZ2_1,1RZ1_2X4SZ2_1_05,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,1RZX4SZ,1RZ,4SZ,1RZ1X4SZ2,1RZ1,4SZ2,1RZ1_2X4SZ2_1,1RZ1_2,4SZ2_1,1RZ1_2X4SZ2_1_06,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ2X3KZ1,1RZ2,3KZ1,1RZ2_1X3KZ1_2,1RZ2_1,3KZ1_2,1RZ2_1X3KZ1_2_06,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ2X3KZ1,1RZ2,3KZ1,1RZ2_1X3KZ1_2,1RZ2_1,3KZ1_2,1RZ2_1X3KZ1_2_07,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,1RZX4SZ,1RZ,4SZ,1RZ2X4SZ1,1RZ2,4SZ1,1RZ2_1X4SZ1_2,1RZ2_1,4SZ1_2,1RZ2_1X4SZ1_2_02,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,1RZX4SZ,1RZ,4SZ,1RZ2X4SZ2,1RZ2,4SZ2,1RZ2_2X4SZ2_2,1RZ2_2,4SZ2_2,1RZ2_2X4SZ2_2_06,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,1RZX4SZ,1RZ,4SZ,1RZ2X4SZ2,1RZ2,4SZ2,1RZ2_2X4SZ2_2,1RZ2_2,4SZ2_2,1RZ2_2X4SZ2_2_07,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ3X3KZ1,1RZ3,3KZ1,1RZ3_1X3KZ1_1,1RZ3_1,3KZ1_1,1RZ3_1X3KZ1_1_06,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ3X3KZ1,1RZ3,3KZ1,1RZ3_1X3KZ1_1,1RZ3_1,3KZ1_1,1RZ3_1X3KZ1_1_07,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ3X3KZ1,1RZ3,3KZ1,1RZ3_1X3KZ1_1,1RZ3_1,3KZ1_1,1RZ3_1X3KZ1_1_08,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ3X3KZ2,1RZ3,3KZ2,1RZ3_2X3KZ2_2,1RZ3_2,3KZ2_2,1RZ3_2X3KZ2_2_04,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ3X3KZ2,1RZ3,3KZ2,1RZ3_2X3KZ2_2,1RZ3_2,3KZ2_2,1RZ3_2X3KZ2_2_05,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,1RZX4SZ,1RZ,4SZ,1RZ3X4SZ2,1RZ3,4SZ2,1RZ3_2X4SZ2_2,1RZ3_2,4SZ2_2,1RZ3_2X4SZ2_2_04,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN1X3KZ1,2SN1,3KZ1,2SN1_1X3KZ1_1,2SN1_1,3KZ1_1,2SN1_1X3KZ1_1_06,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN1X3KZ1,2SN1,3KZ1,2SN1_1X3KZ1_1,2SN1_1,3KZ1_1,2SN1_1X3KZ1_1_07,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN1X3KZ1,2SN1,3KZ1,2SN1_1X3KZ1_1,2SN1_1,3KZ1_1,2SN1_1X3KZ1_1_08,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN1X3KZ2,2SN1,3KZ2,2SN1_2X3KZ2_1,2SN1_2,3KZ2_1,2SN1_2X3KZ2_1_05,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN1X3KZ2,2SN1,3KZ2,2SN1_2X3KZ2_1,2SN1_2,3KZ2_1,2SN1_2X3KZ2_1_06,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN1X3KZ2,2SN1,3KZ2,2SN1_2X3KZ2_1,2SN1_2,3KZ2_1,2SN1_2X3KZ2_1_07,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN1X4SZ2,2SN1,4SZ2,2SN1_2X4SZ2_1,2SN1_2,4SZ2_1,2SN1_2X4SZ2_1_02,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN2X3KZ2,2SN2,3KZ2,2SN2_2X3KZ2_2,2SN2_2,3KZ2_2,2SN2_2X3KZ2_2_06,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN2X3KZ2,2SN2,3KZ2,2SN2_2X3KZ2_2,2SN2_2,3KZ2_2,2SN2_2X3KZ2_2_07,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN3X3KZ2,2SN3,3KZ2,2SN3_2X3KZ2_2,2SN3_2,3KZ2_2,2SN3_2X3KZ2_2_02,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN3X4SZ1,2SN3,4SZ1,2SN3_1X4SZ1_1,2SN3_1,4SZ1_1,2SN3_1X4SZ1_1_07,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN3X4SZ1,2SN3,4SZ1,2SN3_1X4SZ1_1,2SN3_1,4SZ1_1,2SN3_1X4SZ1_1_08,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN3X4SZ1,2SN3,4SZ1,2SN3_1X4SZ1_1,2SN3_1,4SZ1_1,2SN3_1X4SZ1_1_09,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN3X4SZ1,2SN3,4SZ1,2SN3_1X4SZ1_1,2SN3_1,4SZ1_1,2SN3_1X4SZ1_1_10,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN3X4SZ2,2SN3,4SZ2,2SN3_2X4SZ2_2,2SN3_2,4SZ2_2,2SN3_2X4SZ2_2_09,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN3X4SZ2,2SN3,4SZ2,2SN3_2X4SZ2_2,2SN3_2,4SZ2_2,2SN3_2X4SZ2_2_10,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN3X4SZ2,2SN3,4SZ2,2SN3_2X4SZ2_2,2SN3_2,4SZ2_2,2SN3_2X4SZ2_2_11,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN3X4SZ2,2SN3,4SZ2,2SN3_2X4SZ2_2,2SN3_2,4SZ2_2,2SN3_2X4SZ2_2_12,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,PANXCAR,PAN ,CAR,3KZX1RZ,3KZ,1RZ,3KZ1X1RZ1,3KZ1,1RZ1,3KZ1_1X1RZ1_1,3KZ1_1,1RZ1_1,3KZ1_1X1RZ1_1_06,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,PANXCAR,PAN ,CAR,3KZX1RZ,3KZ,1RZ,3KZ1X1RZ1,3KZ1,1RZ1,3KZ1_1X1RZ1_1,3KZ1_1,1RZ1_1,3KZ1_1X1RZ1_1_07,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,PANXCAR,PAN ,CAR,3KZX1RZ,3KZ,1RZ,3KZ1X1RZ1,3KZ1,1RZ1,3KZ1_1X1RZ1_1,3KZ1_1,1RZ1_1,3KZ1_1X1RZ1_1_08,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,PANXCAR,PAN ,CAR,3KZX2SN,3KZ,2SN,3KZ1X2SN1,3KZ1,2SN1,3KZ1_1X2SN1_1,3KZ1_1,2SN1_1,3KZ1_1X2SN1_1_07,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,PANXCAR,PAN ,CAR,3KZX2SN,3KZ,2SN,3KZ1X2SN1,3KZ1,2SN1,3KZ1_1X2SN1_1,3KZ1_1,2SN1_1,3KZ1_1X2SN1_1_08,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,PANXCAR,PAN ,CAR,3KZX2SN,3KZ,2SN,3KZ1X2SN1,3KZ1,2SN1,3KZ1_1X2SN1_1,3KZ1_1,2SN1_1,3KZ1_1X2SN1_1_09,1,0,NA,NA,NA,NA,NA,NA
9,Heterospecific,PANXCAR,PAN ,CAR,3KZX2SN,3KZ,2SN,3KZ1X2SN2,3KZ1,2SN2,3KZ1_2X2SN2_1,3KZ1_2,2SN2_1,3KZ1_2X2SN2_1_08,1,0,NA,NA,NA,NA,NA,NA
